Model,Scenario,Region,Variable,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
GCAM 6.0 NGFS,Below 2 C,World,Emissions|HFC-134a,kt HFC134a/yr,245.756497,241.97559462,238.19469224,234.41378986,230.63288748,226.8519851,222.26339702,217.67480894000002,213.08622086,208.49763278,203.9090447,198.38848772,192.86793074,187.34737375999998,181.82681678,176.3062598,172.89526582,169.48427184,166.07327786,162.66228388,159.2512899,150.5066009,141.7619119,133.0172229,124.2725339,115.5278449,109.595065596,103.662286292,97.729506988,91.79672768399999,85.86394838,77.322894454,68.781840528,60.240786602,51.699732675999996,43.15867875,40.41486678,37.67105481,34.92724284,32.183430869999995,29.4396189,28.913908246,28.388197592,27.862486938,27.336776284000003,26.81106563,26.252762802000003,25.694459974,25.136157146000002,24.577854318,24.01955149,23.38157824,22.74360499,22.10563174,21.46765849,20.82968524,20.27304971,19.71641418,19.15977865,18.603143120000002,18.04650759,17.720732874,17.394958158,17.069183442,16.743408726000002,16.41763401,16.258076518,16.098519026,15.938961534,15.779404042,15.61984655,15.444633502,15.269420454,15.094207405999999,14.918994357999999,14.74378131,14.562766803999999,14.381752297999999,14.200737792,14.019723286,13.83870878
GCAM 6.0 NGFS,Below 2 C,World,Emissions|SF6,kt SF6/yr,3.298971891,3.4002878256,3.5016037602,3.6029196947999997,3.7042356294,3.805551564,3.7215059708,3.6374603776,3.5534147844,3.4693691911999998,3.385323598,3.362664438,3.340005278,3.3173461179999997,3.2946869579999998,3.272027798,3.2753722004,3.2787166028,3.2820610052,3.2854054076,3.28874981,3.2910155376,3.2932812652,3.2955469928,3.2978127204,3.300078448,3.2954892274,3.2909000068,3.2863107862,3.2817215656,3.277132345,3.292569124,3.308005903,3.323442682,3.3388794610000003,3.35431624,3.418338137,3.482360034,3.546381931,3.610403828,3.674425725,3.7243631016,3.7743004782,3.8242378548000002,3.8741752314,3.924112608,3.9798247274,4.0355368468,4.0912489662,4.1469610856,4.202673205,4.253564414,4.304455623,4.355346832,4.406238041,4.45712925,4.484665140400001,4.5122010308,4.5397369212,4.5672728116,4.594808702,4.61496648,4.635124258,4.655282036,4.675439814000001,4.695597592,4.7041080376,4.7126184832,4.721128928800001,4.7296393744000005,4.73814982,4.7376591192,4.7371684184000005,4.7366777176,4.736187016800001,4.735696316,4.7287662738,4.7218362316,4.7149061894,4.7079761472,4.701046105
GCAM 6.0 NGFS,Below 2 C,World,Emissions|HFC-245fa,kt HFC245fa/yr,3.703861321,3.7756613948,3.8474614686,3.9192615424,3.9910616162,4.06286169,4.56535312,5.06784455,5.57033598,6.07282741,6.57531884,6.638296528000001,6.701274216000001,6.764251904,6.827229592,6.89020728,6.953417112,7.016626944,7.079836776,7.143046608,7.20625644,7.267115476,7.327974512,7.388833548,7.449692584,7.51055162,7.583305286,7.656058952,7.728812618,7.801566284000001,7.87431995,7.97522456,8.07612917,8.17703378,8.27793839,8.378843,8.487248778,8.595654556,8.704060334000001,8.812466112000001,8.92087189,9.024023604,9.127175318,9.230327032,9.333478746,9.43663046,9.54143529,9.64624012,9.75104495,9.85584978,9.96065461,10.045947976,10.131241342000001,10.216534708,10.301828074,10.38712144,10.501484714,10.615847988,10.730211262,10.844574536,10.95893781,11.05700715,11.15507649,11.25314583,11.35121517,11.44928451,11.530001136,11.610717762,11.691434388,11.772151014,11.85286764,11.916556384,11.980245128,12.043933872,12.107622616,12.17131136,12.226281946,12.281252532,12.336223118000001,12.391193704,12.44616429
GCAM 6.0 NGFS,Below 2 C,World,Emissions|CO2 AFOLU,Gt CO2/yr,1.3479459070000002,1.2430824980600002,1.1382190891200001,1.0333556801800001,0.9284922712400001,0.8236288623000001,0.7190250825800001,0.6144213028600001,0.50981752314,0.40521374341999994,0.3006099637,0.19592111961999997,0.09123227553999996,-0.013456568540000047,-0.11814541262000006,-0.2228342567,-0.32759939796,-0.43236453921999995,-0.53712968048,-0.64189482174,-0.7466599629999999,-0.8515112947999999,-0.9563626265999999,-1.0612139583999998,-1.1660652902,-1.2709166219999999,-1.3757753304,-1.4806340388,-1.5854927472,-1.6903514556,-1.7952101640000002,-1.7950971662000001,-1.7949841684,-1.7948711706000002,-1.7947581728000002,-1.794645175,-1.7945016462,-1.7943581174,-1.7942145886,-1.7940710598,-1.793927531,-1.7938484546,-1.7937693782,-1.7936903018,-1.7936112254,-1.793532149,-1.7935515042,-1.7935708594,-1.7935902146,-1.7936095697999999,-1.793628925,-1.7935769432,-1.7935249614,-1.7934729796000002,-1.7934209978000002,-1.7933690160000002,-1.793407192,-1.7934453680000002,-1.793483544,-1.7935217200000002,-1.793559896,-1.7935646172000002,-1.7935693384,-1.7935740596,-1.7935787807999999,-1.793583502,-1.7935739918,-1.7935644816,-1.7935549714,-1.7935454612000001,-1.7935359510000002,-1.7935237998000002,-1.7935116486000002,-1.7934994974,-1.7934873462,-1.793475195,-1.7934643224,-1.7934534498,-1.7934425772,-1.7934317046000001,-1.793420832
GCAM 6.0 NGFS,Below 2 C,World,Emissions|CH4,Mt CH4/yr,320.8162122,321.26106857999997,321.70592496,322.15078134,322.59563772,323.0404941,318.52581308,314.01113205999997,309.49645104,304.98177002,300.467089,297.9582278,295.44936659999996,292.9405054,290.4316442,287.922783,286.60099488,285.27920675999997,283.95741864,282.63563052,281.3138424,280.02747916,278.74111591999997,277.45475268,276.16838944,274.8820262,273.17922433999996,271.47642248,269.77362062,268.07081876,266.3680169,265.01177088,263.65552486,262.29927884,260.94303282000004,259.5867868,258.27294900000004,256.9591112,255.6452734,254.33143560000002,253.0175978,251.85233746,250.68707712,249.52181678,248.35655644,247.1912961,245.58864282,243.98598954,242.38333626,240.78068298,239.1780297,236.95458878,234.73114786,232.50770694,230.28426602,228.0608251,229.64856558,231.23630606,232.82404653999998,234.41178702,235.9995275,237.28015878,238.56079006,239.84142134,241.12205262,242.4026839,243.16246068,243.92223746,244.68201424,245.44179101999998,246.2015678,246.54321185999999,246.88485591999998,247.22649998,247.56814404,247.9097881,248.00522795999998,248.10066781999998,248.19610768,248.29154754,248.3869874
GCAM 6.0 NGFS,Below 2 C,World,Emissions|CO,Mt CO/yr,756.1192915,739.08289544,722.04649938,705.01010332,687.97370726,670.9373112,652.49596708,634.05462296,615.61327884,597.17193472,578.7305906,568.08080524,557.43101988,546.78123452,536.13144916,525.4816638,515.89564932,506.30963484,496.72362036,487.13760588,477.5515914,470.41750136,463.28341132,456.14932128,449.01523124,441.8811412,436.02221638,430.16329156,424.30436674,418.44544192,412.5865171,406.128558,399.6705989,393.2126398,386.7546807,380.2967216,375.07435334,369.85198508,364.62961681999997,359.40724855999997,354.1848803,349.71931836,345.25375642,340.78819447999996,336.32263254,331.8570706,328.19086352,324.52465644,320.85844936,317.19224228,313.5260352,311.51095214000003,309.49586908000003,307.48078602,305.46570296,303.4506199,304.5750459,305.6994719,306.8238979,307.9483239,309.0727499,309.58636476000004,310.09997962,310.61359448,311.12720934,311.6408242,311.69674446,311.75266472,311.80858498000003,311.86450524,311.9204255,312.04891274,312.17739998,312.30588722,312.43437446,312.5628617,312.82988611999997,313.09691054,313.36393496,313.63095938000004,313.8979838
GCAM 6.0 NGFS,Below 2 C,World,Emissions|HFC-125,kt HFC125/yr,66.0725439,67.90134748,69.73015106,71.55895464,73.38775822,75.2165618,76.75714418199999,78.297726564,79.838308946,81.37889132800001,82.91947371,81.40663372,79.89379373,78.38095374000001,76.86811375,75.35527376,74.41014673800001,73.465019716,72.519892694,71.574765672,70.62963865,68.283569906,65.937501162,63.591432418000004,61.245363674000004,58.89929493,57.121302924000005,55.343310918,53.565318912,51.787326906,50.0093349,46.640439459999996,43.27154402,39.90264858,36.53375314,33.1648577,31.82967108,30.49448446,29.15929784,27.82411122,26.4889246,25.98838602,25.48784744,24.987308860000002,24.48677028,23.9862317,23.47522374,22.96421578,22.453207820000003,21.942199860000002,21.4311919,20.8013616,20.1715313,19.541701,18.9118707,18.2820404,18.62155736,18.96107432,19.30059128,19.64010824,19.9796252,20.1508824,20.3221396,20.493396800000003,20.664654000000002,20.8359112,20.834750420000002,20.833589640000003,20.83242886,20.83126808,20.8301073,20.728191040000002,20.626274780000003,20.52435852,20.42244226,20.320526,20.18561538,20.050704760000002,19.91579414,19.78088352,19.6459729
GCAM 6.0 NGFS,Below 2 C,World,Emissions|HFC-227ea,kt HFC227ea/yr,3.54645232,3.563630052,3.580807784,3.597985516,3.615163248,3.63234098,3.749446902,3.866552824,3.983658746,4.100764668,4.21787059,4.223553874,4.229237158,4.234920442,4.240603726,4.24628701,4.254496488,4.2627059659999995,4.270915444,4.279124921999999,4.2873344,4.298559292,4.309784184,4.321009076,4.332233968,4.34345886,4.356200438,4.368942016,4.381683594,4.394425172,4.40716675,4.37366127,4.34015579,4.30665031,4.27314483,4.23963935,4.163935864,4.088232378,4.012528892,3.936825406,3.86112192,3.717306544,3.573491168,3.4296757920000003,3.2858604160000002,3.14204504,3.058457144,2.974869248,2.891281352,2.807693456,2.72410556,2.6824037,2.64070184,2.59899998,2.55729812,2.51559626,2.442044884,2.3684935080000002,2.294942132,2.2213907560000004,2.14783938,2.074200638,2.0005618960000002,1.9269231540000002,1.853284412,1.77964567,1.733378334,1.687110998,1.640843662,1.594576326,1.54830899,1.4774359636,1.4065629372,1.3356899108,1.2648168844,1.193943858,1.0953913828,0.9968389075999999,0.8982864324,0.7997339572,0.701181482
GCAM 6.0 NGFS,Below 2 C,World,Emissions|VOC,Mt VOC/yr,180.5677345,178.31459142,176.06144834,173.80830526,171.55516218,169.3020191,166.29085166,163.27968422,160.26851678,157.25734934000002,154.2461819,152.76294336,151.27970482,149.79646628,148.31322774,146.8299892,145.47710416,144.12421912,142.77133408,141.41844903999998,140.065564,138.90867634,137.75178868,136.59490101999998,135.43801335999999,134.2811257,133.19473036,132.10833502,131.02193968,129.93554434,128.849149,127.5851949,126.32124080000001,125.0572867,123.79333260000001,122.5293785,121.44620262000001,120.36302674000001,119.27985086,118.19667498,117.1134991,116.14639162,115.17928414000001,114.21217666,113.24506918,112.2779617,111.49969034,110.72141898,109.94314762,109.16487626,108.3866049,107.9865423,107.5864797,107.1864171,106.7863545,106.3862919,107.09956376000001,107.81283562,108.52610748000001,109.23937934,109.9526512,110.44704764000001,110.94144408000001,111.43584052,111.93023696,112.4246334,112.79761378,113.17059416000001,113.54357454,113.91655492,114.2895353,114.66071054,115.03188578,115.40306102,115.77423626,116.1454115,116.51458156,116.88375162,117.25292168,117.62209174,117.9912618
GCAM 6.0 NGFS,Below 2 C,World,Emissions|C2F6,kt C2F6/yr,1.374270485,1.3965048328,1.4187391806,1.4409735284,1.4632078762,1.485442224,1.4481750584,1.4109078928,1.3736407272,1.3363735616,1.299106396,1.2961440486,1.2931817012,1.2902193538,1.2872570064,1.284294659,1.2840137012,1.2837327433999999,1.2834517856,1.2831708278,1.28288987,1.2759022192,1.2689145684,1.2619269175999999,1.2549392668,1.247951616,1.2353681723999999,1.2227847288,1.2102012852,1.1976178416,1.185034398,1.1698548488,1.1546752996,1.1394957503999998,1.1243162011999999,1.109136652,1.1073899031999999,1.1056431543999998,1.1038964056,1.1021496568,1.100402908,1.097776481,1.0951500539999999,1.092523627,1.0898972,1.087270773,1.0838982094,1.0805256458,1.0771530822,1.0737805186,1.070407955,1.0641706894,1.0579334238,1.0516961582000002,1.0454588926000001,1.039221627,1.0387730578,1.0383244886,1.0378759194,1.0374273502,1.036978781,1.0340752914,1.0311718018,1.0282683122,1.0253648226,1.022461333,1.0171311748,1.0118010166,1.0064708584,1.0011407002,0.995810542,0.989013909,0.982217276,0.975420643,0.96862401,0.961827377,0.9557745442,0.9497217114,0.9436688786,0.9376160458,0.931563213
GCAM 6.0 NGFS,Below 2 C,World,Emissions|Sulfur,Mt SO2/yr,61.32684196,59.049363236000005,56.771884512,54.494405788,52.216927064000004,49.93944834,47.227020784,44.514593227999995,41.802165672,39.089738116,36.37731056,34.8872473,33.39718404,31.90712078,30.41705752,28.92699426,28.034300464,27.141606668,26.248912872,25.356219076,24.46352528,23.913201477999998,23.362877676,22.812553874,22.262230072,21.71190627,21.359526688,21.007147106,20.654767524,20.302387942000003,19.95000836,19.723705262000003,19.497402164,19.271099066,19.044795968,18.81849287,18.561865392,18.305237914,18.048610436,17.791982958,17.53535548,17.252026246,16.968697012,16.685367778,16.402038544,16.11870931,15.850160672,15.581612033999999,15.313063396,15.044514758,14.77596612,14.531147332,14.286328544,14.041509756,13.796690968,13.55187218,13.560376212,13.568880244,13.577384276,13.585888308000001,13.59439234,13.58390821,13.57342408,13.56293995,13.55245582,13.54197169,13.493910722,13.445849754000001,13.397788786,13.349727818,13.30166685,13.238665682,13.175664514000001,13.112663346,13.049662178,12.98666101,12.906924204000001,12.827187398000001,12.747450592,12.667713786,12.58797698
GCAM 6.0 NGFS,Below 2 C,World,Emissions|C3F8,kt C3F8/yr,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019,0.3800737993356019
