Scenario,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100
Below 2 C,CO2 FFI,Mt CO2/yr,35361.94162744795,36628.40528187421,31182.90108661142,28756.94851188326,26577.63890860145,23066.99655844163,19527.76288596402,15813.06935345731,12929.29373182335,7726.15593471162,5323.43810030705,5686.038672653578,5736.36200014796
Below 2 C,HFC-23,kt HFC23/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Below 2 C,HFC-143a,kt HFC143a/yr,54.57133924712292,59.08069320060179,56.58330242294902,60.93815279017924,66.39563279555293,64.27286905676476,66.8766792931752,69.04696743861675,71.11198002120973,74.28142530342103,78.0453216330597,82.91017154175141,87.76145935589791
Below 2 C,NH3,Mt NH3/yr,58.65245455868105,57.00484181067099,52.84248003529371,48.85942670059002,44.4450935416144,41.50321923410855,38.83331315754799,37.00032676584472,35.50874899061866,33.47978979573747,31.67684357450524,29.72589607243075,28.41677960490332
Below 2 C,BC,Mt BC/yr,6.280856822611144,5.745210468819923,5.068365777238834,4.661104825493942,4.290835633582316,3.910495408257311,3.590273190498007,3.33229948963909,3.078611472278842,2.613629155994332,2.135768724827308,1.808658999097882,1.768695476358947
Below 2 C,N2O,kt N2O/yr,10461.49853898505,10550.00382353022,10232.57174237548,10032.74364367601,9694.303348939588,9294.313046999025,8842.714205651999,8483.774013013222,8250.688684143342,7825.569872751778,7080.512811163751,6752.613203282288,6628.295761498201
Below 2 C,OC,Mt OC/yr,33.97046543437671,30.50582516056179,26.17753469156693,24.00895519740529,22.11306895142098,20.44733817876824,18.93463822937106,17.65878450087789,16.5198385248844,14.72683851132981,12.62548220130594,10.75850882057165,10.24367294270452
Below 2 C,HFC-32,kt HFC32/yr,75.09762688984543,71.6549206374769,4.744205473516454,2.047266613620565,0.4794731589401711,0.5974298744042712,0.6614486196068308,0.5770439807604472,0.4127454000385906,0.1003228655313194,0.1501288059430567,0.2360581535463193,0.3465822749502238
Below 2 C,NOx,Mt NO2/yr,101.6238389855702,98.9620664680486,86.13533064957616,77.83547154331171,71.49311503476474,65.85574373105162,61.49304520199729,59.02335079723654,58.14376039776052,57.01152369061573,54.649973458777,52.40310391784712,49.74098108091714
Below 2 C,HFC-134a,kt HFC134a/yr,211.4964545376069,205.8751371462489,180.8459075892457,182.6071907369576,184.333281124936,178.0200019281786,180.3874090621499,185.1692220287534,189.1808911690894,196.92863292991,205.1604545613412,214.5524154293339,222.3387081719556
Below 2 C,SF6,kt SF6/yr,8.11194187698991,6.382812175505539,3.329533532140715,3.217294108575106,2.989178471347374,2.949709608419667,2.698251958561951,2.522199683885397,2.250157636285353,1.916843935840602,1.480772547564661,1.090552036019259,0.8217476221309921
Below 2 C,HFC-245fa,kt HFC245fa/yr,19.45629417357964,21.17475719564566,22.82028461843404,24.33152965787706,25.87893355935486,26.74459583175023,27.57416064149437,28.28225540127571,29.15556580454727,30.85355926718955,32.69115747001659,34.23193981659535,35.2488063757531
Below 2 C,CO2 AFOLU,Mt CO2/yr,6107.381200000001,4824.610269758035,2671.72230550564,1304.27670943287,-11.29766847596716,-1055.269360731727,-2029.273635681171,-2909.377820077441,-3727.209638868015,-4902.158605158947,-5413.804091177496,-5723.589808285324,-5758.55017432002
Below 2 C,CH4,Mt CH4/yr,331.4385271035301,324.8164689496163,283.3428799776824,254.7518045815267,230.6290412581191,203.3293882882209,173.8827810512794,158.2288645141387,148.6840468908138,133.9729640298717,123.3642518436738,114.5276527622909,107.8327520114477
Below 2 C,CO,Mt CO/yr,835.4826067041971,782.4796608836862,699.6191486284478,643.4361121603604,586.9907154994638,532.0118650400246,483.8303718593572,446.2389434098619,415.9009301871533,363.0194073445728,303.8108376377056,262.8401987499257,244.7422847152822
Below 2 C,HFC-125,kt HFC125/yr,123.4421071145343,123.1718534302189,67.28703630388051,68.36689822531744,71.45637897437764,68.70199820583457,71.147788063069,72.94705487659917,74.58065741218296,76.8359353430613,79.84230458299953,83.87200833836921,87.83727799023268
Below 2 C,HFC-227ea,kt HFC227ea/yr,4.229019349198505,4.275337320951624,4.326944352709536,4.322870783835528,4.318683930351738,4.268409543345233,4.218312170543551,4.13758185476571,4.057393247104556,3.867851052901713,3.663550193641377,3.455376242957746,3.261161996598375
Below 2 C,VOC,Mt VOC/yr,181.8859406680476,173.6452342447848,159.880632996686,152.1456566456224,143.5208664638059,133.7757760615875,125.5580316903158,118.4835744094698,113.3670624676044,104.0613282359112,93.328266550639,84.99980669490841,81.89758873271188
Below 2 C,Sulfur,Mt SO2/yr,65.77510079394229,55.906497292503,39.4526127795562,31.72574233266161,27.34800400692779,23.74520603970635,21.13201840903843,19.6309377090115,18.82369829311518,17.67594779186909,16.7750844909339,15.76107732381588,14.83789990001645
Below 2 C,HFC-4310mee,kt HFC43-10/yr,0.9226511146181912,0.9508616996149216,0.9790725569649632,1.00325161573178,1.027430943467892,1.047492761590877,1.067554071228179,1.085079663348005,1.102605255467831,1.130168508651686,1.147039871091748,1.152130956967783,1.145724730261547
Current Policies,CO2 FFI,Mt CO2/yr,35361.9416274479,37455.7122042521,38952.1080866658,39913.9586800679,39917.0415237005,40679.5558282817,42134.5159464329,43644.8198989494,44884.9009178863,45642.880222966,49724.6117174703,53709.7136869985,56806.8574298415
Current Policies,HFC-23,kt HFC23/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
