model,scenario,region,variable,unit,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
REMIND-MAgPIE 3.2-4.6,Below 2 C,World,Emissions|BC,Mt BC/yr,6.701701912079226,6.706543649208859,6.711105958833592,6.715388840953427,6.680786553668402,6.6455298648747725,6.609618774572538,6.573053282761701,6.53583338944226,6.361940886052511,6.186104168442391,6.008323236611901,5.828598090561038,5.646928730289805,5.442276668857456,5.235485512611134,5.026555261550837,4.815485915676567,4.602277474988323,4.408298948319157,4.212374788947143,4.014504996872279,3.8146895720945677,3.612928514614008,3.4387848313802487,3.262957237387779,3.0854457326365994,2.90625031712671,2.7253709908581105,2.72429007345251,2.723097122555669,2.7217921381675856,2.720375120288261,2.7188460689176943,2.7224161375801255,2.725918351624295,2.729352711050203,2.7327192158578497,2.7360178660472347,2.7414338797679174,2.746800180117753,2.7521167670967417,2.757383640704884,2.762600800942179,2.7677682478086276,2.7728859813042295,2.7779540014289843,2.7829723081828925,2.787940901565954,2.7939275708199323,2.7998730379826715,2.805777303054173,2.8116403660344353,2.817462226923459,2.8232428857212444,2.828982342427791,2.8346805970430995,2.840337649567169,2.8459535,2.83659916,2.82724482,2.81789048,2.80853614,2.7991818,2.78982746,2.78047312,2.77111878,2.76176444,2.7524101,2.74535815,2.7383062,2.73125425,2.7242023,2.71715035,2.7100984,2.70304645,2.6959945,2.68894255,2.6818906
REMIND-MAgPIE 3.2-4.6,Below 2 C,World,Emissions|C2F6,kt C2F6/yr,1.1671453949049266,1.1086955359555162,1.0505797117687312,0.9927979223445716,0.9811622143490208,0.9695792887505152,0.9580491455490547,0.9465717847446392,0.9351472063372688,0.9237760462369998,0.9124576645689011,0.9011920613329724,0.889979236529214,0.8788191901576256,0.8677103572235346,0.8566543126338011,0.8456510563884253,0.8347005884874067,0.8238029089307455,0.8129595579326462,0.8021689853667171,0.7914311912329582,0.7807461755313694,0.7701139382619508,0.7595338732512078,0.7490065906375099,0.7385320904208571,0.7281103726012493,0.7177414371786868,0.6875647143982176,0.6575728380502471,0.6277658081347752,0.598143624651802,0.5687062876013275,0.5394543833324716,0.5103873215312394,0.48150510219763115,0.45280772533164654,0.4242951909332856,0.40807714197853306,0.39196064239082024,0.37594569217014734,0.3600322913165142,0.34422043982992073,0.32851013771036736,0.3129013849578537,0.2973941815723798,0.28198852755394577,0.2666844229025515,0.2573020868347768,0.24797984141969803,0.23871768665731555,0.22951562254762892,0.2203736490906382,0.21129176628634377,0.20226997413474523,0.19330827263584258,0.18440666178963608,0.1755651415961257,0.16804033319380113,0.1605663336720424,0.15314314303084953,0.1457707612702224,0.13844918839016135,0.13117842439066624,0.12395846927173691,0.11678932303337346,0.10967098567557587,0.10260345719834417,0.10058939638538167,0.09858777635862224,0.09659859711806584,0.0946218586637125,0.09265756099556223,0.09070570411361502,0.08876628801787084,0.08683931270832973,0.08492477818499153,0.08302268444785665
REMIND-MAgPIE 3.2-4.6,Below 2 C,World,Emissions|C6F14,kt C6F14/yr,0.21023695048031332,0.20747898779227425,0.20472870500994242,0.20198610213331789,0.20785717781425467,0.21370855600328814,0.21954023670041842,0.22535221990564536,0.231144505618969,0.23691709384038928,0.24266998456990652,0.2484031778075203,0.25411667355323087,0.2598104718070382,0.26548481774485805,0.27113946539821476,0.2767744147671083,0.2823896658515385,0.2879852186515056,0.2935605867779772,0.2991162582051057,0.3046522329328906,0.31016851096133224,0.3156650922904305,0.32114221813330157,0.3265996464842695,0.3320373773433343,0.33745541071049556,0.3428537465857537,0.3365550064252002,0.3302752552079738,0.3240144929340748,0.3177727196035029,0.3115499352162581,0.30534685152329055,0.2991627543959704,0.29299764383429755,0.2868515198382722,0.2807243824078942,0.27555530742464557,0.2704020555040897,0.26526462664622663,0.26014302085105623,0.25503723811857865,0.2499472784487938,0.2448731418417017,0.23981482829730238,0.2347723378155957,0.22974567039658195,0.22473505734637808,0.2197402665663069,0.21476129805636876,0.20979815181656325,0.20485082784689077,0.19991932614735086,0.19500364671794404,0.19010378955866997,0.18521975466952853,0.1803515420505202,0.17549892435832704,0.1706621297288266,0.16584115816201894,0.16103600965790404,0.15624668421648188,0.1514731818377525,0.14671550252171586,0.14197364626837194,0.13724761307772082,0.13253740294976246,0.12784301588449679,0.12316445188192394,0.11850171094204383,0.11385479306485645,0.10922369825036184,0.10460842649856,0.10000897780945088,0.09542535218303454,0.09085754961931096,0.0863055701182801
REMIND-MAgPIE 3.2-4.6,Below 2 C,World,Emissions|CF4,kt CF4/yr,7.204284726113551,7.411608935813991,7.6186191563943835,7.825315387854722,7.622871757672713,7.420719162121013,7.21885760119962,7.0172870749085385,6.816007583247766,6.615019126217301,6.414321703817146,6.2139153160473,6.013799962907765,5.813975644398537,5.614442141944335,5.415199674446324,5.216248241904505,5.017587844318876,4.81921848168944,4.621140589537353,4.423353731689693,4.225857908146461,4.028653118907655,3.8317393639732766,3.635116426397451,3.438784523451935,3.242743655136728,3.0469938214518306,2.851535022397242,2.7834197492060238,2.715403941125255,2.6474875981549357,2.5796707202950655,2.511953307545645,2.444335575223137,2.3768173076851964,2.309398504931823,2.2420791669630162,2.174859293778777,2.137287253228337,2.0997697860501225,2.0623068922441328,2.024898571810368,1.9875448247488277,1.9502456510595128,1.9130010507424227,1.8758110237975574,1.838675570224917,1.8015946900245015,1.7719186524495953,1.7422859358607552,1.7126965402579806,1.6831504656412721,1.6536477120106292,1.6241882793660525,1.594772167707541,1.5653993770350956,1.5360699073487163,1.5067837586484025,1.479172676990008,1.451602399040698,1.4240729248004729,1.396584254269332,1.369136387447276,1.3417293243343043,1.3143630649304172,1.2870376092356146,1.2597529572498967,1.2325091089732632,1.2120033213241685,1.1915279252852278,1.1710829208564406,1.1506683080378075,1.1302840868293287,1.1099302572310032,1.0896068192428319,1.0693137728648145,1.049051118096951,1.0288188549392414
REMIND-MAgPIE 3.2-4.6,Below 2 C,World,Emissions|CH4,Mt CH4/yr,378.405896290931,371.3523179563142,364.3170874813567,357.30020486605844,352.72790291098545,348.1670944133285,343.61777937308784,339.07995779026317,334.55362966485467,327.64022336816504,320.7451349847567,313.8683645146297,307.009911957784,300.16977731421974,295.64136216600974,291.1246929600777,286.61976969642376,282.1265923750477,277.6451609959498,275.24802177915865,272.85664656207996,270.47103534471364,268.09118812705975,265.7171049091183,261.64262435041513,257.5788680373346,253.52583596987677,249.48352814804161,245.4519445718291,242.89503096187832,240.34455437405782,237.80051480836772,235.26291226480788,232.73174674337844,231.57691072152946,230.42447034869002,229.27442562486004,228.12677655003947,226.9815231242285,225.9328206509435,224.88623399156106,223.84176314608106,222.79940811450354,221.7591688968285,220.72104549305593,219.68503790318584,218.65114612721823,217.6193701651531,216.58971001699044,215.33888563084892,214.09085067013908,212.84560513486082,211.6031490250143,210.36348234059943,209.1266050816162,207.89251724806468,206.66121883994478,205.43270985725658,204.2069903,203.00730224,201.80761418,200.60792612,199.40823806,198.20855,197.00886194,195.80917388,194.60948582,193.40979776,192.2101097,191.62456217,191.03901464,190.45346711,189.86791958,189.28237205,188.69682452,188.11127699,187.52572946,186.94018193,186.3546344
REMIND-MAgPIE 3.2-4.6,Below 2 C,World,Emissions|CO,Mt CO/yr,758.1906365972189,752.9242974015973,747.6541618648021,742.3802299868336,732.4746201297266,722.5620383417361,712.6424846228617,702.7159589731039,692.7824613924622,673.0494994414244,653.3028575910913,633.5425358414631,613.7685341925395,593.9808526443209,575.6250634297219,557.256582856303,538.8754109240639,520.4815476330049,502.07499298312564,489.21080016586444,476.3377082754449,463.45571731186703,450.5648272751308,437.6650381652361,428.080318009797,418.4889640987454,408.89097643208123,399.28635500980465,389.67509983191565,391.9864461942506,394.2992748665117,396.61358584869913,398.9293791408126,401.2466547428523,403.9134532355768,406.58197042587096,409.25220631373475,411.9241608991681,414.5978341821711,416.5124153173841,418.4281992866917,420.3451860900939,422.2633757275906,424.18276819918174,426.10336350486756,428.0251616446479,429.94816261852276,431.8723664264922,433.7977730685561,435.1128644144878,436.42874535907674,437.7454159023229,439.06287604422636,440.381125784787,441.70016512400485,443.0199940618801,444.34061259841246,445.6620207336021,446.98421846744907,447.0083699815738,447.03243635720736,447.0564175943498,447.080313693001,447.1041246531611,447.12785047483004,447.1514911580078,447.1750467026943,447.19851710888963,447.22190237659385,447.2476679085664,447.27334995686954,447.29894852150323,447.32446360246746,447.34989519976216,447.37524331338744,447.40050794334326,447.4256890896296,447.4507867522465,447.47580093119393
REMIND-MAgPIE 3.2-4.6,Below 2 C,World,Emissions|CO2 AFOLU,Gt CO2/yr,4.3100191493908495,3.8499461966612336,3.3898732439316173,2.929800291202001,2.712668518472385,2.495536745742769,2.2784049730131533,2.0612732002835363,1.8441414275539212,1.5861082348243052,1.328075042094689,1.0700418493650725,0.8120086566354568,0.5539754639058411,0.4455329911762249,0.337090518446609,0.22864804571699293,0.120205572987377,0.01176310025776095,-0.04075557247185502,-0.0932742452014711,-0.14579291793108706,-0.19831159066070314,-0.25083026339031916,-0.27132697611993506,-0.2918236888495511,-0.3123204015791671,-0.33281711430878314,-0.3533138270383991,-0.35516105976801515,-0.3570082924976311,-0.3588555252272472,-0.36070275795686313,-0.3625499906864791,-0.3926823634160952,-0.4228147361457112,-0.45294710887532724,-0.4830794816049431,-0.5132118543345592,-0.5220151470641752,-0.5308184397937912,-0.5396217325234073,-0.5484250252530232,-0.5572283179826393,-0.5660316107122553,-0.5748349034418713,-0.5836381961714873,-0.5924414889011033,-0.6012447816307191,-0.6054961143603352,-0.6097474470899513,-0.6139987798195674,-0.6182501125491834,-0.6225014452787992,-0.6267527780084153,-0.6310041107380313,-0.6352554434676473,-0.6395067761972634,-0.6437581089268793,-0.6432339316564955,-0.6427097543861113,-0.6421855771157274,-0.6416613998453434,-0.6411372225749594,-0.6406130453045755,-0.6400888680341914,-0.6395646907638075,-0.6390405134934235,-0.6385163362230395,-0.6358738889526554,-0.6332314416822715,-0.6305889944118874,-0.6279465471415036,-0.6253040998711195,-0.6226616526007356,-0.6200192053303515,-0.6173767580599675,-0.6147343107895835,-0.6120918635191995
REMIND-MAgPIE 3.2-4.6,Below 2 C,World,Emissions|CO2 FFI,Gt CO2/yr,37.150372263166304,36.94371607042959,36.73697854620917,36.53015969050508,35.490232229156945,34.449906616447365,33.409182852376325,32.368060936943834,31.326540870149888,29.93580013272826,28.544528704551148,27.152726585618552,25.760393775930467,24.367530275486903,22.943612140394826,21.519151727606946,20.094149037123263,18.66860406894378,17.24251682306849,16.28270869651322,15.322535330437747,14.36199672484207,13.401092879726193,12.439823795090112,11.834764756689827,11.229475578924866,10.623956261795234,10.018206805300933,9.412227209441957,9.046284037705425,8.68020167326856,8.313980116131356,7.947619366293818,7.5811194237559425,7.311301672812838,7.041381343739805,6.771358436536842,6.501232951203954,6.231004887741138,6.0823931548450805,5.9337248303141825,5.784999914148441,5.636218406347858,5.487380306912433,5.338485615842166,5.189534333137057,5.040526458797105,4.891461992822311,4.742340935212676,4.674386607390514,4.606406316972997,4.538400063960123,4.4703678483518905,4.402309670148302,4.3342255293493555,4.266115425955053,4.197979359965392,4.129817331380375,4.0616293402000005,4.00694800777,3.9522666753400006,3.89758534291,3.84290401048,3.78822267805,3.73354134562,3.67886001319,3.62417868076,3.56949734833,3.5148160159,3.45968888777,3.40456175964,3.3494346315100003,3.29430750338,3.23918037525,3.18405324712,3.12892611899,3.0737989908600003,3.01867186273,2.9635447346
REMIND-MAgPIE 3.2-4.6,Below 2 C,World,Emissions|N2O,Mt N2O/yr,12.60584537462892,12.612170338803658,12.61822129686148,12.623998248802385,12.620436335340464,12.616656400623329,12.612658444650977,12.608442467423409,12.604008468940624,12.353764614235446,12.104843307842694,11.857244549762362,11.610968339994457,11.366014678538969,11.286411419096872,11.207085387002607,11.128036582256179,11.04926500485758,10.970770654806818,10.907411133450209,10.844232621584698,10.781235119210288,10.718418626326978,10.655783142934766,10.534282942170918,10.413352423761863,10.292991587707592,10.173200434008113,10.053978962663427,9.97335545212271,9.893047111616152,9.813053941143751,9.733375940705505,9.654013110301417,9.565576482864996,9.477518932393272,9.389840458886244,9.302541062343915,9.21562074276628,9.156340587286872,9.09725074133284,9.03835120490419,8.979641978000915,8.921123060623021,8.862794452770503,8.804656154443364,8.746708165641603,8.688950486365222,8.631383116614218,8.558796334686734,8.486508958038375,8.41452098666914,8.34283242057903,8.271443259768047,8.200353504236187,8.129563153983451,8.059072209009843,7.988880669315358,7.918988534899999,7.86410494029,7.80922134568,7.75433775107,7.69945415646,7.64457056185,7.58968696724,7.534803372630001,7.47991977802,7.42503618341,7.370152588800001,7.316045444020001,7.261938299240001,7.207831154460001,7.15372400968,7.099616864900001,7.045509720120001,6.99140257534,6.937295430560001,6.88318828578,6.8290811410000005
REMIND-MAgPIE 3.2-4.6,Below 2 C,World,Emissions|NH3,Mt NH3/yr,65.23205610376745,64.63468089724172,64.037305690716,63.43993048419027,62.58357094276807,61.72721140134586,60.87085185992365,60.014492318501446,59.15813277707923,57.3166135090024,55.475094240925564,53.63357497284873,51.7920557047719,49.95053643669506,48.14469737016602,46.338858303636975,44.53301923710792,42.727180170578876,40.92134110404984,39.67115113709026,38.420961170130695,37.17077120317112,35.920581236211554,34.670391269251986,33.78519247508735,32.89999368092272,32.01479488675808,31.12959609259345,30.24439729842881,30.160508651963777,30.07662000549875,29.992731359033716,29.90884271256869,29.824954066103654,29.776701452108803,29.72844883811396,29.680196224119108,29.63194361012426,29.583690996129413,29.54392988730426,29.504168778479116,29.464407669653973,29.424646560828823,29.384885452003672,29.345124343178526,29.305363234353383,29.265602125528233,29.225841016703082,29.18607990787794,29.166711241525473,29.147342575173006,29.127973908820543,29.108605242468077,29.089236576115617,29.06986790976315,29.050499243410687,29.03113057705822,29.011761910705758,28.99239324435329,28.926417262146796,28.860441279940293,28.79446529773379,28.728489315527295,28.6625133333208,28.596537351114296,28.530561368907797,28.464585386701298,28.398609404494803,28.332633422288303,28.322143792179297,28.311654162070283,28.301164531961277,28.290674901852263,28.280185271743257,28.26969564163425,28.25920601152524,28.248716381416234,28.23822675130722,28.227737121198214
