Model,Scenario,Region,Variable,Unit,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
MESSAGEix-GLOBIOM 1.1-M-R12,Below 2 C,World,Emissions|CO2 FFI,Mt CO2/yr,35361.94162744795,35615.234358333204,35868.527089218456,36121.81982010371,36375.11255098896,36628.40528187421,35539.30444282165,34450.20360376909,33361.10276471654,32272.00192566398,31182.90108661142,30697.710571665786,30212.520056720154,29727.329541774525,29242.139026828892,28756.94851188326,28321.086591226896,27885.224670570537,27449.362749914173,27013.500829257813,26577.63890860145,25875.510438569487,25173.381968537524,24471.25349850556,23769.125028473594,23066.99655844163,22359.14982394611,21651.303089450586,20943.456354955066,20235.60962045954,19527.76288596402,18784.824179462677,18041.885472961338,17298.946766459994,16556.00805995865,15813.06935345731,15236.314229130518,14659.559104803726,14082.803980476934,13506.048856150142,12929.29373182335,12408.979952112179,11888.666172401005,11368.35239268983,10848.038612978658,10327.724833267486,9807.411053556312,9287.097273845138,8766.783494133966,8246.469714422794,7726.15593471162,7485.884151271163,7245.612367830706,7005.340584390249,6765.068800949792,6524.797017509335,6284.5252340688785,6044.253450628421,5803.981667187964,5563.709883747508,5323.43810030705,5359.698157541703,5395.958214776356,5432.218272011009,5468.478329245661,5504.738386480314,5540.998443714967,5577.25850094962,5613.5185581842725,5649.778615418925,5686.038672653578,5691.071005403016,5696.103338152455,5701.135670901893,5706.168003651331,5711.200336400769,5716.232669150208,5721.2650018996455,5726.2973346490835,5731.329667398522,5736.36200014796
MESSAGEix-GLOBIOM 1.1-M-R12,Below 2 C,World,Emissions|HFC-23,kt HFC23/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MESSAGEix-GLOBIOM 1.1-M-R12,Below 2 C,World,Emissions|HFC-143a,kt HFC143a/yr,54.57133924712292,55.473210037818696,56.37508082851447,57.276951619210244,58.17882240990602,59.08069320060179,58.58121504507124,58.081736889540686,57.582258734010125,57.08278057847957,56.58330242294902,57.45427249639506,58.32524256984111,59.19621264328715,60.06718271673319,60.93815279017924,62.029648791253976,63.121144792328714,64.21264079340345,65.30413679447818,66.39563279555293,65.9710800477953,65.54652730003767,65.12197455228002,64.69742180452239,64.27286905676476,64.79363110404685,65.31439315132894,65.83515519861102,66.35591724589311,66.8766792931752,67.31073692226352,67.74479455135182,68.17885218044013,68.61290980952843,69.04696743861675,69.45996995513535,69.87297247165394,70.28597498817254,70.69897750469113,71.11198002120973,71.42892454943086,71.74586907765199,72.06281360587312,72.37975813409425,72.69670266231537,73.01364719053652,73.33059171875765,73.64753624697877,73.9644807751999,74.28142530342103,74.6578149363849,75.03420456934876,75.41059420231264,75.7869838352765,76.16337346824037,76.53976310120423,76.9161527341681,77.29254236713197,77.66893200009584,78.0453216330597,78.53180662392887,79.01829161479804,79.50477660566722,79.99126159653639,80.47774658740556,80.96423157827472,81.45071656914389,81.93720156001307,82.42368655088224,82.91017154175141,83.39530032316605,83.88042910458071,84.36555788599536,84.85068666741002,85.33581544882466,85.8209442302393,86.30607301165396,86.79120179306861,87.27633057448327,87.76145935589791
MESSAGEix-GLOBIOM 1.1-M-R12,Below 2 C,World,Emissions|NH3,Mt NH3/yr,58.65245455868105,58.32293200907904,57.99340945947703,57.66388690987501,57.334364360273,57.00484181067099,56.172369455595536,55.339897100520076,54.507424745444624,53.674952390369164,52.84248003529371,52.045869368352975,51.24925870141224,50.452648034471494,49.65603736753076,48.85942670059002,47.976560068794896,47.09369343699977,46.21082680520465,45.32796017340952,44.4450935416144,43.856718680113225,43.26834381861206,42.67996895711089,42.09159409560972,41.50321923410855,40.96923801879644,40.43525680348433,39.90127558817221,39.3672943728601,38.83331315754799,38.466715879207335,38.10011860086668,37.73352132252603,37.366924044185374,37.00032676584472,36.702011210799505,36.4036956557543,36.105380100709084,35.80706454566388,35.50874899061866,35.30585307113054,35.10295715164242,34.90006123215431,34.697165312666186,34.494269393178065,34.291373473689944,34.08847755420182,33.88558163471371,33.68268571522559,33.47978979573747,33.29949517361425,33.11920055149102,32.9389059293678,32.75861130724458,32.57831668512135,32.39802206299813,32.21772744087491,32.03743281875169,31.857138196628465,31.67684357450524,31.481748824297792,31.286654074090343,31.091559323882894,30.896464573675445,30.701369823467996,30.506275073260547,30.311180323053097,30.11608557284565,29.9209908226382,29.72589607243075,29.594984425678007,29.464072778925264,29.33316113217252,29.202249485419777,29.071337838667034,28.94042619191429,28.809514545161548,28.678602898408805,28.54769125165606,28.41677960490332
MESSAGEix-GLOBIOM 1.1-M-R12,Below 2 C,World,Emissions|BC,Mt BC/yr,6.280856822611144,6.1737275518529,6.066598281094655,5.959469010336411,5.8523397395781664,5.745210468819923,5.609841530503705,5.474472592187487,5.33910365387127,5.2037347155550515,5.068365777238834,4.986913586889855,4.905461396540877,4.824009206191898,4.74255701584292,4.661104825493942,4.587050987111616,4.5129971487292915,4.438943310346966,4.364889471964641,4.290835633582316,4.214767588517315,4.138699543452314,4.062631498387313,3.986563453322312,3.910495408257311,3.84645096470545,3.7824065211535896,3.7183620776017285,3.654317634049868,3.590273190498007,3.5386784503262234,3.4870837101544403,3.4354889699826567,3.3838942298108736,3.33229948963909,3.2815618861670406,3.2308242826949907,3.180086679222941,3.1293490757508913,3.078611472278842,3.032113240650391,2.9856150090219398,2.939116777393489,2.8926185457650377,2.846120314136587,2.7996220825081357,2.753123850879685,2.706625619251234,2.660127387622783,2.613629155994332,2.5658431128776296,2.5180570697609275,2.470271026644225,2.4224849835275224,2.37469894041082,2.3269128972941178,2.2791268541774152,2.2313408110607127,2.1835547679440106,2.135768724827308,2.1030577522543656,2.0703467796814228,2.0376358071084804,2.0049248345355375,1.972213861962595,1.9395028893896524,1.9067919168167098,1.8740809442437674,1.8413699716708247,1.808658999097882,1.8046626468239886,1.800666294550095,1.7966699422762016,1.792673590002308,1.7886772377284146,1.784680885454521,1.7806845331806276,1.776688180906734,1.7726918286328406,1.768695476358947
MESSAGEix-GLOBIOM 1.1-M-R12,Below 2 C,World,Emissions|N2O,kt N2O/yr,10461.49853898505,10479.199595894084,10496.900652803119,10514.601709712151,10532.302766621186,10550.00382353022,10486.517407299272,10423.030991068325,10359.544574837375,10296.058158606427,10232.57174237548,10192.606122635585,10152.640502895692,10112.674883155798,10072.709263415905,10032.74364367601,9965.055584728727,9897.367525781441,9829.679466834157,9761.991407886871,9694.303348939588,9614.305288551475,9534.307228163363,9454.309167775249,9374.311107387137,9294.313046999025,9203.99327872962,9113.673510460214,9023.35374219081,8933.033973921403,8842.714205651999,8770.926167124244,8699.138128596489,8627.350090068732,8555.562051540977,8483.774013013222,8437.156947239246,8390.53988146527,8343.922815691294,8297.30574991732,8250.688684143342,8208.176803004186,8165.66492186503,8123.153040725873,8080.641159586717,8038.129278447561,7995.617397308404,7953.1055161692475,7910.593635030091,7868.081753890935,7825.569872751778,7751.064166592976,7676.558460434173,7602.05275427537,7527.547048116568,7453.041341957765,7378.535635798962,7304.029929640159,7229.524223481357,7155.0185173225545,7080.512811163751,7047.722850375605,7014.932889587459,6982.142928799312,6949.352968011166,6916.56300722302,6883.773046434873,6850.983085646727,6818.193124858581,6785.403164070434,6752.613203282288,6740.181459103879,6727.7497149254705,6715.317970747062,6702.886226568653,6690.454482390244,6678.0227382118355,6665.590994033427,6653.159249855018,6640.727505676609,6628.295761498201
MESSAGEix-GLOBIOM 1.1-M-R12,Below 2 C,World,Emissions|OC,Mt OC/yr,33.97046543437671,33.277537379613726,32.584609324850746,31.89168127008776,31.198753215324775,30.50582516056179,29.640167066762817,28.774508972963847,27.908850879164874,27.043192785365903,26.17753469156693,25.7438187927346,25.310102893902272,24.876386995069947,24.442671096237618,24.00895519740529,23.629777948208428,23.250600699011567,22.871423449814703,22.492246200617842,22.11306895142098,21.779922796890432,21.446776642359886,21.113630487829337,20.78048433329879,20.44733817876824,20.144798188888807,19.84225819900937,19.539718209129934,19.237178219250495,18.93463822937106,18.679467483672425,18.42429673797379,18.16912599227516,17.913955246576524,17.65878450087789,17.43099530567919,17.203206110480494,16.975416915281794,16.7476277200831,16.5198385248844,16.34053852352894,16.16123852217348,15.981938520818023,15.802638519462564,15.623338518107104,15.444038516751645,15.264738515396186,15.085438514040728,14.906138512685269,14.72683851132981,14.516702880327422,14.306567249325036,14.096431618322649,13.886295987320262,13.676160356317876,13.466024725315489,13.255889094313101,13.045753463310714,12.835617832308328,12.62548220130594,12.438784863232511,12.252087525159082,12.065390187085654,11.878692849012225,11.691995510938796,11.505298172865366,11.318600834791937,11.13190349671851,10.94520615864508,10.75850882057165,10.707025232784938,10.655541644998225,10.604058057211512,10.5525744694248,10.501090881638085,10.449607293851372,10.39812370606466,10.346640118277946,10.295156530491234,10.24367294270452
MESSAGEix-GLOBIOM 1.1-M-R12,Below 2 C,World,Emissions|HFC-32,kt HFC32/yr,75.09762688984543,74.40908563937172,73.72054438889802,73.03200313842432,72.34346188795061,71.6549206374769,58.27277760468482,44.890634571892726,31.508491539100632,18.126348506308545,4.744205473516454,4.204817701537276,3.665429929558098,3.1260421575789206,2.5866543855997426,2.047266613620565,1.7337079226844863,1.4201492317484075,1.1065905408123287,0.7930318498762499,0.4794731589401711,0.5030645020329911,0.5266558451258112,0.5502471882186312,0.5738385313114511,0.5974298744042712,0.6102336234447832,0.623037372485295,0.635841121525807,0.6486448705663188,0.6614486196068308,0.644567691837554,0.6276867640682773,0.6108058362990006,0.5939249085297239,0.5770439807604472,0.5441842646160758,0.5113245484717045,0.4784648323273332,0.44560511618296195,0.4127454000385906,0.3815031465878635,0.3502608931371364,0.31901863968640926,0.28777638623568214,0.256534132784955,0.2252918793342279,0.19404962588350078,0.16280737243277366,0.13156511898204654,0.1003228655313194,0.10530345957249312,0.11028405361366686,0.1152646476548406,0.12024524169601432,0.12522583573718804,0.13020642977836178,0.1351870238195355,0.14016761786070925,0.14514821190188296,0.1501288059430567,0.15872174070338296,0.1673146754637092,0.17590761022403548,0.18450054498436175,0.193093479744688,0.20168641450501426,0.21027934926534053,0.21887228402566677,0.22746521878599302,0.2360581535463193,0.24711056568670975,0.2581629778271002,0.2692153899674906,0.2802678021078811,0.29132021424827154,0.302372626388662,0.31342503852905246,0.3244774506694429,0.3355298628098333,0.3465822749502238
MESSAGEix-GLOBIOM 1.1-M-R12,Below 2 C,World,Emissions|NOx,Mt NO2/yr,101.6238389855702,101.09148448206588,100.55912997856156,100.02677547505725,99.49442097155293,98.9620664680486,96.39671930435412,93.83137214065962,91.26602497696514,88.70067781327064,86.13533064957616,84.47535882832327,82.81538700707038,81.15541518581749,79.49544336456461,77.83547154331171,76.56700024160232,75.29852893989292,74.03005763818354,72.76158633647414,71.49311503476474,70.36564077402211,69.2381665132795,68.11069225253686,66.98321799179425,65.85574373105162,64.98320402524075,64.11066431942989,63.23812461361902,62.365584907808156,61.49304520199729,60.99910632104514,60.50516744009299,60.01122855914084,59.51728967818869,59.02335079723654,58.847432717341334,58.67151463744613,58.49559655755093,58.31967847765573,58.14376039776052,58.03053672704604,57.917313056331565,57.80408938561709,57.69086571490261,57.577642044188124,57.46441837347365,57.35119470275917,57.23797103204469,57.12474736133021,57.01152369061573,56.775368667431856,56.53921364424799,56.30305862106411,56.06690359788024,55.830748574696365,55.59459355151249,55.35843852832862,55.12228350514474,54.886128481960874,54.649973458777,54.42528650468401,54.20059955059102,53.975912596498034,53.751225642405046,53.52653868831206,53.30185173421907,53.07716478012608,52.852477826033095,52.62779087194011,52.40310391784712,52.13689163415412,51.870679350461124,51.60446706676812,51.33825478307513,51.07204249938213,50.80583021568913,50.53961793199613,50.27340564830313,50.00719336461014,49.74098108091714
MESSAGEix-GLOBIOM 1.1-M-R12,Below 2 C,World,Emissions|HFC-134a,kt HFC134a/yr,211.4964545376069,210.3721910593353,209.2479275810637,208.1236641027921,206.9994006245205,205.8751371462489,200.86929123484828,195.86344532344762,190.857599412047,185.85175350064634,180.8459075892457,181.1981642187881,181.55042084833048,181.90267747787283,182.2549341074152,182.6071907369576,182.95240881455328,183.29762689214897,183.64284496974463,183.98806304734032,184.333281124936,183.07062528558453,181.80796944623305,180.54531360688156,179.28265776753008,178.0200019281786,178.49348335497285,178.96696478176713,179.44044620856138,179.91392763535566,180.3874090621499,181.34377165547062,182.30013424879132,183.256496842112,184.2128594354327,185.1692220287534,185.9715558568206,186.7738896848878,187.576223512955,188.3785573410222,189.1808911690894,189.95566534517144,190.73043952125352,191.5052136973356,192.27998787341764,193.0547620494997,193.82953622558176,194.60431040166384,195.37908457774589,196.15385875382793,196.92863292991,197.75181509305312,198.57499725619624,199.39817941933936,200.22136158248247,201.04454374562562,201.86772590876873,202.69090807191185,203.51409023505497,204.33727239819808,205.1604545613412,206.09965064814048,207.03884673493974,207.978042821739,208.91723890853828,209.85643499533757,210.79563108213682,211.73482716893608,212.67402325573536,213.61321934253465,214.5524154293339,215.33104470359606,216.10967397785825,216.8883032521204,217.6669325263826,218.44556180064475,219.2241910749069,220.0028203491691,220.78144962343126,221.56007889769344,222.3387081719556
